Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2021-11-13,Andorra,,15819,0,130
2021-11-14,Andorra,,15819,0,130
2021-11-15,Andorra,,15907,0,130
2021-11-16,Andorra,,15929,0,130
2021-11-17,Andorra,,15972,0,130
2021-11-18,Andorra,,16035,0,130
2021-11-19,Andorra,,16086,0,130
2021-11-20,Andorra,,16086,0,130
2021-11-21,Andorra,,16086,0,130
2021-11-22,Andorra,,16299,0,130
2021-11-23,Andorra,,16342,0,130
2021-11-24,Andorra,,16426,0,131
2021-11-25,Andorra,,16566,0,131
2021-11-26,Andorra,,16712,0,131
2021-11-27,Andorra,,16712,0,131
2021-11-28,Andorra,,16712,0,131
2021-11-29,Andorra,,16712,0,131
2021-11-30,Andorra,,17115,0,131
2021-12-01,Andorra,,17426,0,131
2021-12-02,Andorra,,17658,0,132
2021-12-03,Andorra,,18010,0,132
2021-12-04,Andorra,,18010,0,132
2021-12-05,Andorra,,18010,0,132
2021-12-06,Andorra,,18631,0,133
2021-12-07,Andorra,,18815,0,133
2021-12-08,Andorra,,18815,0,133
2021-12-09,Andorra,,19272,0,133
2021-12-10,Andorra,,19440,0,133
2021-12-11,Andorra,,19440,0,133
2021-12-12,Andorra,,19440,0,133
2021-12-13,Andorra,,19440,0,133
2021-12-14,Andorra,,20136,0,134
2021-12-15,Andorra,,20136,0,134
2021-12-16,Andorra,,20549,0,134
2021-12-17,Andorra,,20549,0,134
2021-12-18,Andorra,,20549,0,134
2021-12-19,Andorra,,20549,0,134
2021-12-20,Andorra,,21062,0,137
2021-12-21,Andorra,,21062,0,137
2021-12-22,Andorra,,21372,0,138
2021-12-23,Andorra,,21571,0,139
2021-12-24,Andorra,,21730,0,139
2021-12-25,Andorra,,21730,0,139
2021-12-26,Andorra,,21730,0,139
2021-12-27,Andorra,,22332,0,139
2021-12-28,Andorra,,22540,0,140
2021-12-29,Andorra,,22823,0,140
2021-12-30,Andorra,,23122,0,140
2021-12-31,Andorra,,23740,0,140
2022-01-01,Andorra,,23740,0,140
2022-01-02,Andorra,,23740,0,140
2022-01-03,Andorra,,24502,0,140
2022-01-04,Andorra,,24802,0,141
2022-01-05,Andorra,,25289,0,141
2022-01-06,Andorra,,25289,0,141
2022-01-07,Andorra,,26408,0,141
2022-01-08,Andorra,,26408,0,141
2022-01-09,Andorra,,26408,0,141
2022-01-10,Andorra,,27983,0,141
2022-01-11,Andorra,,28542,0,141
2022-01-12,Andorra,,28899,0,141
2022-01-13,Andorra,,28899,0,141
2022-01-14,Andorra,,29888,0,142
2022-01-15,Andorra,,29888,0,142
2022-01-16,Andorra,,29888,0,142
2022-01-17,Andorra,,29888,0,142
2022-01-18,Andorra,,29888,0,142
2022-01-19,Andorra,,29888,0,142
2022-01-20,Andorra,,32201,0,144
2022-01-21,Andorra,,33025,0,144
2022-01-22,Andorra,,33025,0,144
2022-01-23,Andorra,,33025,0,144
2022-01-24,Andorra,,33025,0,144
2022-01-25,Andorra,,34701,0,145
2022-01-26,Andorra,,35028,0,145
2022-01-27,Andorra,,35028,0,145
2022-01-28,Andorra,,35556,0,145
2022-01-29,Andorra,,35556,0,145
2022-01-30,Andorra,,35556,0,145
2022-01-31,Andorra,,35958,0,145
2022-02-01,Andorra,,35958,0,145
2022-02-02,Andorra,,36315,0,146
2022-02-03,Andorra,,36470,0,147
2022-02-04,Andorra,,36599,0,147
2022-02-05,Andorra,,36599,0,147
2022-02-06,Andorra,,36599,0,147
2022-02-07,Andorra,,36808,0,147
2022-02-08,Andorra,,36808,0,147
2022-02-09,Andorra,,36989,0,148
2022-02-10,Andorra,,37074,0,148
2022-02-11,Andorra,,37140,0,148
2022-02-12,Andorra,,37140,0,148
2022-02-13,Andorra,,37140,0,148
2022-02-14,Andorra,,37277,0,149
2022-02-15,Andorra,,37361,0,150
2022-02-16,Andorra,,37452,0,150
2022-02-17,Andorra,,37522,0,150
2022-02-18,Andorra,,37589,0,150
2022-02-19,Andorra,,37589,0,150
2022-02-20,Andorra,,37589,0,150
2022-02-21,Andorra,,37589,0,150
2022-02-22,Andorra,,37820,0,151
2022-02-23,Andorra,,37901,0,151
2022-02-24,Andorra,,37958,0,151
2022-02-25,Andorra,,37999,0,151
2022-02-26,Andorra,,37999,0,151
2022-02-27,Andorra,,37999,0,151
2022-02-28,Andorra,,37999,0,151
2022-03-01,Andorra,,38165,0,151
2022-03-02,Andorra,,38249,0,151
2022-03-03,Andorra,,38342,0,151
2022-03-04,Andorra,,38434,0,151
2022-03-05,Andorra,,38434,0,151
2022-03-06,Andorra,,38434,0,151
2022-03-07,Andorra,,38620,0,151
2022-03-08,Andorra,,38710,0,152
2022-03-09,Andorra,,38794,0,152
2022-03-10,Andorra,,38794,0,152
2022-03-11,Andorra,,38794,0,152
2022-03-12,Andorra,,38794,0,152
2022-03-13,Andorra,,38794,0,152
2022-03-14,Andorra,,38794,0,152
2022-03-15,Andorra,,38794,0,152
2022-03-16,Andorra,,38794,0,152
2022-03-17,Andorra,,39234,0,153
2022-03-18,Andorra,,39234,0,153
2022-03-19,Andorra,,39234,0,153
2022-03-20,Andorra,,39234,0,153
2022-03-21,Andorra,,39234,0,153
2022-03-22,Andorra,,39234,0,153
2022-03-23,Andorra,,39713,0,153
2022-03-24,Andorra,,39713,0,155
2022-03-25,Andorra,,39713,0,153
2022-03-26,Andorra,,39713,0,153
2022-03-27,Andorra,,39713,0,153
2022-03-28,Andorra,,39713,0,153
2022-03-29,Andorra,,39713,0,153
2022-03-30,Andorra,,40024,0,153
2022-03-31,Andorra,,40024,0,153
2022-04-01,Andorra,,40024,0,153
2022-04-02,Andorra,,40024,0,153
2022-04-03,Andorra,,40024,0,153
2022-04-04,Andorra,,40024,0,153
2022-04-05,Andorra,,40024,0,153
2022-04-06,Andorra,,40024,0,153
2022-04-07,Andorra,,40328,0,153
2022-04-08,Andorra,,40328,0,153
2022-04-09,Andorra,,40328,0,153
2022-04-10,Andorra,,40328,0,153
2022-04-11,Andorra,,40328,0,153
2022-04-12,Andorra,,40328,0,153
2022-04-13,Andorra,,40709,0,153
2022-04-14,Andorra,,40709,0,153
2022-04-15,Andorra,,40709,0,153
2022-04-16,Andorra,,40709,0,153
2020-01-22,Angola,,0,0,0
2020-01-23,Angola,,0,0,0
2020-01-24,Angola,,0,0,0
2020-01-25,Angola,,0,0,0
2020-01-26,Angola,,0,0,0
2020-01-27,Angola,,0,0,0
2020-01-28,Angola,,0,0,0
2020-01-29,Angola,,0,0,0
2020-01-30,Angola,,0,0,0
2020-01-31,Angola,,0,0,0
2020-02-01,Angola,,0,0,0
2020-02-02,Angola,,0,0,0
2020-02-03,Angola,,0,0,0
2020-02-04,Angola,,0,0,0
2020-02-05,Angola,,0,0,0
2020-02-06,Angola,,0,0,0
2020-02-07,Angola,,0,0,0
2020-02-08,Angola,,0,0,0
2020-02-09,Angola,,0,0,0
2020-02-10,Angola,,0,0,0
2020-02-11,Angola,,0,0,0
2020-02-12,Angola,,0,0,0
2020-02-13,Angola,,0,0,0
2020-02-14,Angola,,0,0,0
2020-02-15,Angola,,0,0,0
2020-02-16,Angola,,0,0,0
2020-02-17,Angola,,0,0,0
2020-02-18,Angola,,0,0,0
2020-02-19,Angola,,0,0,0
2020-02-20,Angola,,0,0,0
2020-02-21,Angola,,0,0,0
2020-02-22,Angola,,0,0,0
2020-02-23,Angola,,0,0,0
2020-02-24,Angola,,0,0,0
2020-02-25,Angola,,0,0,0
2020-02-26,Angola,,0,0,0
2020-02-27,Angola,,0,0,0
2020-02-28,Angola,,0,0,0
2020-02-29,Angola,,0,0,0
2020-03-01,Angola,,0,0,0
2020-03-02,Angola,,0,0,0
2020-03-03,Angola,,0,0,0
2020-03-04,Angola,,0,0,0
2020-03-05,Angola,,0,0,0
2020-03-06,Angola,,0,0,0
2020-03-07,Angola,,0,0,0
2020-03-08,Angola,,0,0,0
2020-03-09,Angola,,0,0,0
2020-03-10,Angola,,0,0,0
2020-03-11,Angola,,0,0,0
2020-03-12,Angola,,0,0,0
2020-03-13,Angola,,0,0,0
2020-03-14,Angola,,0,0,0
2020-03-15,Angola,,0,0,0
2020-03-16,Angola,,0,0,0
2020-03-17,Angola,,0,0,0
2020-03-18,Angola,,0,0,0
2020-03-19,Angola,,0,0,0
2020-03-20,Angola,,1,0,0
2020-03-21,Angola,,2,0,0
2020-03-22,Angola,,2,0,0
2020-03-23,Angola,,3,0,0
2020-03-24,Angola,,3,0,0
2020-03-25,Angola,,3,0,0
2020-03-26,Angola,,4,0,0
2020-03-27,Angola,,4,0,0
2020-03-28,Angola,,5,0,0
2020-03-29,Angola,,7,0,2
2020-03-30,Angola,,7,0,2
2020-03-31,Angola,,7,1,2
2020-04-01,Angola,,8,1,2
2020-04-02,Angola,,8,1,2
2020-04-03,Angola,,8,1,2
2020-04-04,Angola,,10,2,2
2020-04-05,Angola,,14,2,2
2020-04-06,Angola,,16,2,2
2020-04-07,Angola,,17,2,2
2020-04-08,Angola,,19,2,2
2020-04-09,Angola,,19,2,2
2020-04-10,Angola,,19,2,2
2020-04-11,Angola,,19,4,2
2020-04-12,Angola,,19,4,2
2020-04-13,Angola,,19,4,2
2020-04-14,Angola,,19,5,2
2020-04-15,Angola,,19,5,2
2020-04-16,Angola,,19,5,2
2020-04-17,Angola,,19,5,2
2020-04-18,Angola,,24,6,2
2020-04-19,Angola,,24,6,2
2020-04-20,Angola,,24,6,2
2020-04-21,Angola,,24,6,2
2020-04-22,Angola,,25,6,2
2020-04-23,Angola,,25,6,2
2020-04-24,Angola,,25,6,2
2020-04-25,Angola,,25,6,2
2020-04-26,Angola,,26,6,2
2020-04-27,Angola,,27,6,2
2020-04-28,Angola,,27,6,2
2020-04-29,Angola,,27,7,2
2020-04-30,Angola,,27,7,2
2020-05-01,Angola,,30,11,2
2020-05-02,Angola,,35,11,2
2020-05-03,Angola,,35,11,2
2020-05-04,Angola,,35,11,2
2020-05-05,Angola,,36,11,2
2020-05-06,Angola,,36,11,2
2020-05-07,Angola,,36,11,2
2020-05-08,Angola,,43,11,2
2020-05-09,Angola,,43,13,2
2020-05-10,Angola,,45,13,2
2020-05-11,Angola,,45,13,2
2020-05-12,Angola,,45,13,2
2020-05-13,Angola,,45,14,2
2020-05-14,Angola,,48,14,2
2020-05-15,Angola,,48,17,2
2020-05-16,Angola,,48,17,2
2020-05-17,Angola,,48,17,2
2020-05-18,Angola,,50,17,3
2020-05-19,Angola,,52,17,3
2020-05-20,Angola,,52,17,3
2020-05-21,Angola,,58,17,3
2020-05-22,Angola,,60,17,3
2020-05-23,Angola,,61,18,4
2020-05-24,Angola,,69,18,4
2020-05-25,Angola,,70,18,4
2020-05-26,Angola,,70,18,4
2020-05-27,Angola,,71,18,4
2020-05-28,Angola,,74,18,4
2020-05-29,Angola,,81,18,4
2020-05-30,Angola,,84,18,4
2020-05-31,Angola,,86,18,4
2020-06-01,Angola,,86,18,4
2020-06-02,Angola,,86,18,4
2020-06-03,Angola,,86,18,4
2020-06-04,Angola,,86,18,4
2020-06-05,Angola,,86,21,4
2020-06-06,Angola,,88,24,4
2020-06-07,Angola,,91,24,4
2020-06-08,Angola,,92,38,4
2020-06-09,Angola,,96,38,4
2020-06-10,Angola,,113,40,4
2020-06-11,Angola,,118,41,5
2020-06-12,Angola,,130,42,5
2020-06-13,Angola,,138,61,6
2020-06-14,Angola,,140,61,6
2020-06-15,Angola,,142,64,6
2020-06-16,Angola,,148,64,6
2020-06-17,Angola,,155,64,7
2020-06-18,Angola,,166,64,8
2020-06-19,Angola,,172,66,8
2020-06-20,Angola,,176,66,9
2020-06-21,Angola,,183,77,9
2020-06-22,Angola,,186,77,10
2020-06-23,Angola,,189,77,10
2020-06-24,Angola,,197,77,10
2020-06-25,Angola,,212,81,10
2020-06-26,Angola,,212,81,10
2020-06-27,Angola,,259,81,10
2020-06-28,Angola,,267,81,11
2020-06-29,Angola,,276,93,11
2020-06-30,Angola,,284,93,13
2020-07-01,Angola,,291,97,15
2020-07-02,Angola,,315,97,17
2020-07-03,Angola,,328,107,18
2020-07-04,Angola,,346,108,19
2020-07-05,Angola,,346,108,19
2020-07-06,Angola,,346,108,19
2020-07-07,Angola,,386,117,21
2020-07-08,Angola,,386,117,21
2020-07-09,Angola,,396,117,22
2020-07-10,Angola,,458,117,23
2020-07-11,Angola,,462,118,23
2020-07-12,Angola,,506,118,26
2020-07-13,Angola,,525,118,26
2020-07-14,Angola,,541,118,26
2020-07-15,Angola,,576,124,27
2020-07-16,Angola,,607,124,28
2020-07-17,Angola,,638,199,29
2020-07-18,Angola,,687,210,29
2020-07-19,Angola,,705,221,29
2020-07-20,Angola,,749,221,29
2020-07-21,Angola,,779,221,30
2020-07-22,Angola,,812,221,33
2020-07-23,Angola,,851,236,33
2020-07-24,Angola,,880,241,35
2020-07-25,Angola,,916,242,39
2020-07-26,Angola,,932,242,40
2020-07-27,Angola,,950,242,41
2020-07-28,Angola,,1000,266,47
2020-07-29,Angola,,1078,301,48
2020-07-30,Angola,,1109,395,51
2020-07-31,Angola,,1148,437,52
2020-08-01,Angola,,1164,460,54
2020-08-02,Angola,,1199,461,55
2020-08-03,Angola,,1280,476,58
2020-08-04,Angola,,1344,503,59
2020-08-05,Angola,,1395,506,62
2020-08-06,Angola,,1483,520,64
2020-08-07,Angola,,1538,544,67
2020-08-08,Angola,,1572,564,70
2020-08-09,Angola,,1672,567,75
2020-08-10,Angola,,1679,569,78
2020-08-11,Angola,,1735,575,80
2020-08-12,Angola,,1762,577,80
2020-08-13,Angola,,1815,577,80
2020-08-14,Angola,,1852,584,86
2020-08-15,Angola,,1879,628,86
2020-08-16,Angola,,1906,628,88
2020-08-17,Angola,,1935,632,88
2020-08-18,Angola,,1966,667,90
2020-08-19,Angola,,2015,698,92
2020-08-20,Angola,,2044,742,93
2020-08-21,Angola,,2068,804,94
2020-08-22,Angola,,2134,814,94
2020-08-23,Angola,,2171,818,96
2020-08-24,Angola,,2222,877,100
2020-08-25,Angola,,2283,977,102
2020-08-26,Angola,,2332,977,103
2020-08-27,Angola,,2415,1335,105
2020-08-28,Angola,,2471,1028,106
2020-08-29,Angola,,2551,1041,107
2020-08-30,Angola,,2624,1063,107
2020-08-31,Angola,,2654,1071,108
2020-09-01,Angola,,2729,1084,109
2020-09-02,Angola,,2777,1115,112
2020-09-03,Angola,,2805,1144,113
2020-09-04,Angola,,2876,1167,115
2020-09-05,Angola,,2935,1192,117
2020-09-06,Angola,,2965,1198,117
2020-09-07,Angola,,2981,1215,120
2020-09-08,Angola,,3033,1215,124
2020-09-09,Angola,,3092,1245,126
2020-09-10,Angola,,3217,1277,130
2020-09-11,Angola,,3279,1288,131
2020-09-12,Angola,,3335,1289,132
2020-09-13,Angola,,3388,1301,134
2020-09-14,Angola,,3439,1324,136
2020-09-15,Angola,,3569,1332,139
2020-09-16,Angola,,3675,1401,143
2020-09-17,Angola,,3789,1405,144
2020-09-18,Angola,,3848,1443,147
2020-09-19,Angola,,3901,1445,147
2020-09-20,Angola,,3991,1445,152
2020-09-21,Angola,,4117,1449,154
2020-09-22,Angola,,4236,1462,155
2020-09-23,Angola,,4363,1473,159
2020-09-24,Angola,,4475,1503,162
2020-09-25,Angola,,4590,1554,167
2020-09-26,Angola,,4672,1639,171
2020-09-27,Angola,,4718,1707,174
2020-09-28,Angola,,4797,1813,176
2020-09-29,Angola,,4905,1833,179
2020-09-30,Angola,,4972,1941,183
2020-10-01,Angola,,5114,2082,185
2020-10-02,Angola,,5211,2215,189
2020-10-03,Angola,,5370,2436,193
2020-10-04,Angola,,5402,2577,195
2020-10-05,Angola,,5530,2591,199
2020-10-06,Angola,,5725,2598,211
2020-10-07,Angola,,5725,2598,211
2020-10-08,Angola,,5958,2635,208
2020-10-09,Angola,,6031,2685,212
2020-10-10,Angola,,6246,2716,218
2020-10-11,Angola,,6366,2743,218
2020-10-12,Angola,,6488,2744,219
2020-10-13,Angola,,6680,2761,222
2020-10-14,Angola,,6846,2801,227
2020-10-15,Angola,,7096,2928,228
2020-10-16,Angola,,7222,3012,234
2020-10-17,Angola,,7462,3022,241
2020-10-18,Angola,,7622,3030,247
2020-10-19,Angola,,7829,3031,248
2020-10-20,Angola,,8049,3037,251
2020-10-21,Angola,,8338,3040,255
2020-10-22,Angola,,8582,3305,260
2020-10-23,Angola,,8829,3384,265
2020-10-24,Angola,,9026,3461,267
2020-10-25,Angola,,9381,3508,268
2020-10-26,Angola,,9644,3530,270
2020-10-27,Angola,,9871,3647,271
2020-10-28,Angola,,10074,3693,275
2020-10-29,Angola,,10269,3736,275
2020-10-30,Angola,,10558,4107,279
